,DJI
9/6/2011,12124.36
10/6/2011,11951.91
13/6/2011,11952.97
14/6/2011,12076.11
15/6/2011,11897.27
16/6/2011,11961.52
17/6/2011,12004.36
20/6/2011,12080.38
21/6/2011,12190.01
22/6/2011,12109.67
23/6/2011,12050
24/6/2011,11934.58
27/6/2011,12043.56
28/6/2011,12188.69
29/6/2011,12261.42
30/6/2011,12414.34
1/7/2011,12582.77
5/7/2011,12569.87
6/7/2011,12626.02
7/7/2011,12719.49
8/7/2011,12657.2
11/7/2011,12505.76
12/7/2011,12446.88
13/7/2011,12491.61
14/7/2011,12437.12
15/7/2011,12479.73
18/7/2011,12385.16
19/7/2011,12587.42
20/7/2011,12571.91
21/7/2011,12724.41
22/7/2011,12681.16
25/7/2011,12592.8
26/7/2011,12501.3
27/7/2011,12302.55
28/7/2011,12240.11
29/7/2011,12143.24
1/8/2011,12132.49
2/8/2011,11866.62
3/8/2011,11896.44
4/8/2011,11383.68
5/8/2011,11444.61
8/8/2011,10809.85
9/8/2011,11239.77
10/8/2011,10719.94
11/8/2011,11143.31
12/8/2011,11269.02
15/8/2011,11482.9
16/8/2011,11405.93
17/8/2011,11410.21
18/8/2011,10990.58
19/8/2011,10817.65
22/8/2011,10854.65
23/8/2011,11176.76
24/8/2011,11320.71
25/8/2011,11149.82
26/8/2011,11284.54
29/8/2011,11539.25
30/8/2011,11559.95
31/8/2011,11613.53
1/9/2011,11493.57
2/9/2011,11240.26
6/9/2011,11139.3
7/9/2011,11414.86
8/9/2011,11295.81
9/9/2011,10992.13
12/9/2011,11061.12
13/9/2011,11105.85
14/9/2011,11246.73
15/9/2011,11433.18
16/9/2011,11509.09
19/9/2011,11401.01
20/9/2011,11408.66
21/9/2011,11124.84
22/9/2011,10733.83
23/9/2011,10771.48
26/9/2011,11043.86
27/9/2011,11190.69
28/9/2011,11010.9
29/9/2011,11153.98
30/9/2011,10913.38
3/10/2011,10655.3
4/10/2011,10808.71
5/10/2011,10939.95
6/10/2011,11123.33
7/10/2011,11103.12
10/10/2011,11433.18
11/10/2011,11416.3
12/10/2011,11518.85
13/10/2011,11478.13
14/10/2011,11644.49
17/10/2011,11397
18/10/2011,11577.05
19/10/2011,11504.62
20/10/2011,11541.78
21/10/2011,11808.79
24/10/2011,11913.62
25/10/2011,11706.62
26/10/2011,11869.04
27/10/2011,12208.55
28/10/2011,12231.11
31/10/2011,11955.01
1/11/2011,11657.96
2/11/2011,11836.04
3/11/2011,12044.47
4/11/2011,11983.24
7/11/2011,12068.39
8/11/2011,12170.18
9/11/2011,11780.94
10/11/2011,11893.86
11/11/2011,12153.68
14/11/2011,12078.98
15/11/2011,12096.16
16/11/2011,11905.59
17/11/2011,11770.73
18/11/2011,11796.16
21/11/2011,11547.31
22/11/2011,11493.72
23/11/2011,11257.55
25/11/2011,11231.65
28/11/2011,11523.01
29/11/2011,11555.63
30/11/2011,12045.68
1/12/2011,12020.03
2/12/2011,12019.42
5/12/2011,12097.83
6/12/2011,12150.13
7/12/2011,12196.37
8/12/2011,11997.7
9/12/2011,12184.26
12/12/2011,12021.39
13/12/2011,11954.94
14/12/2011,11823.48
15/12/2011,11868.81
16/12/2011,11866.39
19/12/2011,11766.26
20/12/2011,12103.58
21/12/2011,12107.74
22/12/2011,12169.65
23/12/2011,12294
27/12/2011,12291.35
28/12/2011,12151.41
29/12/2011,12287.04
30/12/2011,12217.56
3/1/2012,12397.38
4/1/2012,12418.42
5/1/2012,12415.7
6/1/2012,12359.92
9/1/2012,12392.69
10/1/2012,12462.47
11/1/2012,12449.45
12/1/2012,12471.02
13/1/2012,12422.06
17/1/2012,12482.07
18/1/2012,12578.95
19/1/2012,12623.98
20/1/2012,12720.48
23/1/2012,12708.82
24/1/2012,12675.75
25/1/2012,12758.85
26/1/2012,12734.63
27/1/2012,12660.46
30/1/2012,12653.72
31/1/2012,12632.91
1/2/2012,12716.46
2/2/2012,12705.41
3/2/2012,12862.23
6/2/2012,12845.13
7/2/2012,12878.2
8/2/2012,12883.95
9/2/2012,12890.46
10/2/2012,12801.23
13/2/2012,12874.04
14/2/2012,12878.28
15/2/2012,12780.95
16/2/2012,12904.08
17/2/2012,12949.87
21/2/2012,12965.69
22/2/2012,12938.67
23/2/2012,12984.69
24/2/2012,12982.95
27/2/2012,12981.51
28/2/2012,13005.12
29/2/2012,12952.07
1/3/2012,12980.3
2/3/2012,12977.57
5/3/2012,12962.81
6/3/2012,12759.15
7/3/2012,12837.33
8/3/2012,12907.94
9/3/2012,12922.02
12/3/2012,12959.71
13/3/2012,13177.68
14/3/2012,13194.1
15/3/2012,13252.76
16/3/2012,13232.62
19/3/2012,13239.13
20/3/2012,13170.19
21/3/2012,13124.62
22/3/2012,13046.14
23/3/2012,13080.73
26/3/2012,13241.63
27/3/2012,13197.73
28/3/2012,13126.21
29/3/2012,13145.82
30/3/2012,13212.04
2/4/2012,13264.49
3/4/2012,13199.55
4/4/2012,13074.75
5/4/2012,13060.14
9/4/2012,12929.59
10/4/2012,12715.93
11/4/2012,12805.39
12/4/2012,12986.58
13/4/2012,12849.59
16/4/2012,12921.41
17/4/2012,13115.54
18/4/2012,13032.75
19/4/2012,12964.1
20/4/2012,13029.26
23/4/2012,12927.17
24/4/2012,13001.56
25/4/2012,13090.72
26/4/2012,13204.62
27/4/2012,13228.31
30/4/2012,13213.63
1/5/2012,13279.32
2/5/2012,13268.57
3/5/2012,13206.59
4/5/2012,13038.27
7/5/2012,13008.53
8/5/2012,12932.09
9/5/2012,12835.06
10/5/2012,12855.04
11/5/2012,12820.6
14/5/2012,12695.35
15/5/2012,12632
16/5/2012,12598.55
17/5/2012,12442.49
18/5/2012,12369.38
21/5/2012,12504.48
22/5/2012,12502.81
23/5/2012,12496.15
24/5/2012,12529.75
25/5/2012,12454.83
29/5/2012,12580.69
30/5/2012,12419.86
31/5/2012,12393.45
1/6/2012,12118.57
4/6/2012,12101.46
5/6/2012,12127.95
6/6/2012,12414.79
7/6/2012,12460.96
8/6/2012,12554.2
11/6/2012,12411.23
12/6/2012,12573.8
13/6/2012,12496.38
14/6/2012,12651.91
15/6/2012,12767.17
18/6/2012,12741.82
19/6/2012,12837.33
20/6/2012,12824.39
21/6/2012,12573.57
22/6/2012,12640.78
25/6/2012,12502.66
26/6/2012,12534.67
27/6/2012,12627.01
28/6/2012,12602.26
29/6/2012,12880.09
2/7/2012,12871.39
3/7/2012,12943.66
5/7/2012,12896.67
6/7/2012,12772.47
9/7/2012,12736.29
10/7/2012,12653.12
11/7/2012,12604.53
12/7/2012,12573.27
13/7/2012,12777.09
16/7/2012,12727.21
17/7/2012,12805.54
18/7/2012,12908.7
19/7/2012,12943.36
20/7/2012,12822.57
23/7/2012,12721.46
24/7/2012,12617.32
25/7/2012,12676.05
26/7/2012,12887.93
27/7/2012,13075.66
30/7/2012,13073.01
31/7/2012,13008.68
1/8/2012,12976.13
2/8/2012,12878.88
3/8/2012,13096.17
6/8/2012,13117.51
7/8/2012,13168.6
8/8/2012,13175.64
9/8/2012,13165.19
10/8/2012,13207.95
13/8/2012,13169.43
14/8/2012,13172.14
15/8/2012,13164.78
16/8/2012,13250.11
17/8/2012,13275.2
20/8/2012,13271.64
21/8/2012,13203.58
22/8/2012,13172.76
23/8/2012,13057.46
24/8/2012,13157.97
27/8/2012,13124.67
28/8/2012,13102.99
29/8/2012,13107.48
30/8/2012,13000.71
31/8/2012,13090.84
4/9/2012,13035.94
5/9/2012,13047.48
6/9/2012,13292
7/9/2012,13306.64
10/9/2012,13254.29
11/9/2012,13323.36
12/9/2012,13333.35
13/9/2012,13539.86
14/9/2012,13593.37
17/9/2012,13553.1
18/9/2012,13564.64
19/9/2012,13577.96
20/9/2012,13596.93
21/9/2012,13579.47
24/9/2012,13558.92
25/9/2012,13457.55
26/9/2012,13413.51
27/9/2012,13485.97
28/9/2012,13437.13
1/10/2012,13515.11
2/10/2012,13482.36
3/10/2012,13494.61
4/10/2012,13575.36
5/10/2012,13610.15
8/10/2012,13583.65
9/10/2012,13473.53
10/10/2012,13344.97
11/10/2012,13326.39
12/10/2012,13328.85
15/10/2012,13424.23
16/10/2012,13551.78
17/10/2012,13557
18/10/2012,13548.94
19/10/2012,13343.51
22/10/2012,13345.89
23/10/2012,13102.53
24/10/2012,13077.34
25/10/2012,13103.68
26/10/2012,13107.21
31/10/2012,13096.46
1/11/2012,13232.62
2/11/2012,13093.16
5/11/2012,13112.44
6/11/2012,13245.68
7/11/2012,12932.73
8/11/2012,12811.32
9/11/2012,12815.39
12/11/2012,12815.08
13/11/2012,12756.18
14/11/2012,12570.95
15/11/2012,12542.38
16/11/2012,12588.31
19/11/2012,12795.96
20/11/2012,12788.51
21/11/2012,12836.89
23/11/2012,13009.53
26/11/2012,12967.37
27/11/2012,12878.13
28/11/2012,12985.11
29/11/2012,13021.82
30/11/2012,13025.58
3/12/2012,12965.6
4/12/2012,12951.78
5/12/2012,13034.49
6/12/2012,13074.04
7/12/2012,13155.13
10/12/2012,13169.88
11/12/2012,13248.44
12/12/2012,13245.45
13/12/2012,13170.72
14/12/2012,13135.01
17/12/2012,13235.39
18/12/2012,13350.96
19/12/2012,13251.97
20/12/2012,13311.72
21/12/2012,13190.84
24/12/2012,13138.93
26/12/2012,13114.59
27/12/2012,13096.31
28/12/2012,12938.11
31/12/2012,13104.14
2/1/2013,13412.55
3/1/2013,13391.36
4/1/2013,13435.21
7/1/2013,13384.29
8/1/2013,13328.85
9/1/2013,13390.51
10/1/2013,13471.22
11/1/2013,13488.43
14/1/2013,13507.32
15/1/2013,13534.89
16/1/2013,13511.23
17/1/2013,13596.02
18/1/2013,13649.7
22/1/2013,13712.21
23/1/2013,13779.33
24/1/2013,13825.33
25/1/2013,13895.98
28/1/2013,13881.93
29/1/2013,13954.42
30/1/2013,13910.42
31/1/2013,13860.58
1/2/2013,14009.79
4/2/2013,13880.08
5/2/2013,13979.3
6/2/2013,13986.52
7/2/2013,13944.05
8/2/2013,13992.97
11/2/2013,13971.24
12/2/2013,14018.7
13/2/2013,13982.91
14/2/2013,13973.39
15/2/2013,13981.76
19/2/2013,14035.67
20/2/2013,13927.54
21/2/2013,13880.62
22/2/2013,14000.57
25/2/2013,13784.17
26/2/2013,13900.13
27/2/2013,14075.37
28/2/2013,14054.49
1/3/2013,14089.66
4/3/2013,14127.82
5/3/2013,14253.77
6/3/2013,14296.24
7/3/2013,14329.49
8/3/2013,14397.07
11/3/2013,14447.29
12/3/2013,14450.06
13/3/2013,14455.28
14/3/2013,14539.14
15/3/2013,14514.11
18/3/2013,14452.06
19/3/2013,14455.82
20/3/2013,14511.73
21/3/2013,14421.49
22/3/2013,14512.03
25/3/2013,14447.75
26/3/2013,14559.65
27/3/2013,14526.16
28/3/2013,14578.54
1/4/2013,14572.85
2/4/2013,14662.01
3/4/2013,14550.35
4/4/2013,14606.11
5/4/2013,14565.25
8/4/2013,14613.48
9/4/2013,14673.46
10/4/2013,14802.24
11/4/2013,14865.14
12/4/2013,14865.06
15/4/2013,14599.2
16/4/2013,14756.78
17/4/2013,14618.59
18/4/2013,14537.14
19/4/2013,14547.51
22/4/2013,14567.17
23/4/2013,14719.46
24/4/2013,14676.3
25/4/2013,14700.8
26/4/2013,14712.55
29/4/2013,14818.75
30/4/2013,14839.8
1/5/2013,14700.95
2/5/2013,14831.58
3/5/2013,14973.96
6/5/2013,14968.89
7/5/2013,15056.2
8/5/2013,15105.12
9/5/2013,15082.62
10/5/2013,15118.49
13/5/2013,15091.68
14/5/2013,15215.25
15/5/2013,15275.69
16/5/2013,15233.22
17/5/2013,15354.4
20/5/2013,15335.28
21/5/2013,15387.58
22/5/2013,15307.17
23/5/2013,15294.5
24/5/2013,15303.1
28/5/2013,15409.39
29/5/2013,15302.8
30/5/2013,15324.53
31/5/2013,15115.57
3/6/2013,15254.03
4/6/2013,15177.54
5/6/2013,14960.59
6/6/2013,15040.62
7/6/2013,15248.12
10/6/2013,15238.59
11/6/2013,15122.02
12/6/2013,14995.23
13/6/2013,15176.08
14/6/2013,15070.18
17/6/2013,15179.85
18/6/2013,15318.23
19/6/2013,15112.19
20/6/2013,14758.32
21/6/2013,14799.4
24/6/2013,14659.56
25/6/2013,14760.31
26/6/2013,14910.14
27/6/2013,15024.49
28/6/2013,14909.6
1/7/2013,14974.96
2/7/2013,14932.41
3/7/2013,14988.37
5/7/2013,15135.84
8/7/2013,15224.69
9/7/2013,15300.34
10/7/2013,15291.66
11/7/2013,15460.92
12/7/2013,15464.3
15/7/2013,15484.26
16/7/2013,15451.85
17/7/2013,15470.52
18/7/2013,15548.54
19/7/2013,15543.74
22/7/2013,15545.55
23/7/2013,15567.74
24/7/2013,15542.24
25/7/2013,15555.61
26/7/2013,15558.83
29/7/2013,15521.97
30/7/2013,15520.59
31/7/2013,15499.54
1/8/2013,15628.02
2/8/2013,15658.36
5/8/2013,15612.13
6/8/2013,15518.74
7/8/2013,15470.67
8/8/2013,15498.32
9/8/2013,15425.51
12/8/2013,15419.68
13/8/2013,15451.01
14/8/2013,15337.66
15/8/2013,15112.19
16/8/2013,15081.47
19/8/2013,15010.74
20/8/2013,15002.99
21/8/2013,14897.55
22/8/2013,14963.74
23/8/2013,15010.51
26/8/2013,14946.46
27/8/2013,14776.13
28/8/2013,14824.51
29/8/2013,14840.95
30/8/2013,14810.31
3/9/2013,14833.96
4/9/2013,14930.87
5/9/2013,14937.48
6/9/2013,14922.5
9/9/2013,15063.12
10/9/2013,15191.06
11/9/2013,15326.6
12/9/2013,15300.64
13/9/2013,15376.06
16/9/2013,15494.78
17/9/2013,15529.73
18/9/2013,15676.94
19/9/2013,15636.55
20/9/2013,15451.09
23/9/2013,15401.38
24/9/2013,15334.59
25/9/2013,15273.26
26/9/2013,15328.3
27/9/2013,15258.24
30/9/2013,15129.67
1/10/2013,15191.7
2/10/2013,15133.14
3/10/2013,14996.48
4/10/2013,15072.58
7/10/2013,14936.24
8/10/2013,14776.53
9/10/2013,14802.98
10/10/2013,15126.07
11/10/2013,15237.11
14/10/2013,15301.26
15/10/2013,15168.01
16/10/2013,15373.83
17/10/2013,15371.65
18/10/2013,15399.65
21/10/2013,15392.2
22/10/2013,15467.66
23/10/2013,15413.33
24/10/2013,15509.21
25/10/2013,15570.28
28/10/2013,15568.93
29/10/2013,15680.35
30/10/2013,15618.76
31/10/2013,15545.75
1/11/2013,15615.55
4/11/2013,15639.12
5/11/2013,15618.22
6/11/2013,15746.88
7/11/2013,15593.98
8/11/2013,15761.78
11/11/2013,15783.1
12/11/2013,15750.67
13/11/2013,15821.63
14/11/2013,15876.22
15/11/2013,15961.7
18/11/2013,15976.02
19/11/2013,15967.03
20/11/2013,15900.82
21/11/2013,16009.99
22/11/2013,16064.77
25/11/2013,16072.54
26/11/2013,16072.8
27/11/2013,16097.33
29/11/2013,16086.41
2/12/2013,16008.77
3/12/2013,15914.62
4/12/2013,15889.77
5/12/2013,15821.51
6/12/2013,16020.2
9/12/2013,16025.53
10/12/2013,15973.13
11/12/2013,15843.53
12/12/2013,15739.43
13/12/2013,15755.36
16/12/2013,15884.57
17/12/2013,15875.26
18/12/2013,16167.97
19/12/2013,16179.08
20/12/2013,16221.14
23/12/2013,16294.61
24/12/2013,16357.55
26/12/2013,16479.88
27/12/2013,16478.41
30/12/2013,16504.29
31/12/2013,16576.66
2/1/2014,16441.35
3/1/2014,16469.99
6/1/2014,16425.1
7/1/2014,16530.94
8/1/2014,16462.74
9/1/2014,16444.76
10/1/2014,16437.05
13/1/2014,16257.94
14/1/2014,16373.86
15/1/2014,16481.94
16/1/2014,16417.01
17/1/2014,16458.56
21/1/2014,16414.44
22/1/2014,16373.34
23/1/2014,16197.35
24/1/2014,15879.11
27/1/2014,15837.88
28/1/2014,15928.56
29/1/2014,15738.79
30/1/2014,15848.61
31/1/2014,15698.85
3/2/2014,15372.8
4/2/2014,15445.24
5/2/2014,15440.23
6/2/2014,15628.53
7/2/2014,15794.08
10/2/2014,15801.79
11/2/2014,15994.77
12/2/2014,15963.94
13/2/2014,16027.59
14/2/2014,16154.39
18/2/2014,16130.4
19/2/2014,16040.56
20/2/2014,16133.23
21/2/2014,16103.3
24/2/2014,16207.14
25/2/2014,16179.66
26/2/2014,16198.41
27/2/2014,16272.65
28/2/2014,16321.71
3/3/2014,16168.03
4/3/2014,16395.88
5/3/2014,16360.18
6/3/2014,16421.89
7/3/2014,16452.72
10/3/2014,16418.68
11/3/2014,16351.25
12/3/2014,16340.08
13/3/2014,16108.89
14/3/2014,16065.67
17/3/2014,16247.22
18/3/2014,16336.19
19/3/2014,16222.17
20/3/2014,16331.05
21/3/2014,16302.77
24/3/2014,16276.69
25/3/2014,16367.88
26/3/2014,16268.99
27/3/2014,16264.23
28/3/2014,16323.06
31/3/2014,16457.66
1/4/2014,16532.61
2/4/2014,16573
3/4/2014,16572.55
4/4/2014,16412.71
7/4/2014,16245.87
8/4/2014,16256.14
9/4/2014,16437.18
10/4/2014,16170.22
11/4/2014,16026.75
14/4/2014,16173.24
15/4/2014,16262.56
16/4/2014,16424.85
17/4/2014,16408.54
21/4/2014,16449.25
22/4/2014,16514.37
23/4/2014,16501.65
24/4/2014,16501.65
25/4/2014,16361.46
28/4/2014,16448.74
29/4/2014,16535.37
30/4/2014,16580.84
1/5/2014,16558.87
2/5/2014,16512.89
5/5/2014,16530.55
6/5/2014,16401.02
7/5/2014,16518.54
8/5/2014,16550.97
9/5/2014,16583.34
12/5/2014,16695.47
13/5/2014,16715.44
14/5/2014,16613.97
15/5/2014,16446.81
16/5/2014,16491.31
19/5/2014,16511.86
20/5/2014,16374.31
21/5/2014,16533.06
22/5/2014,16543.08
23/5/2014,16606.27
27/5/2014,16675.5
28/5/2014,16633.18
29/5/2014,16698.74
30/5/2014,16717.17
2/6/2014,16743.63
3/6/2014,16722.34
4/6/2014,16737.53
5/6/2014,16836.11
6/6/2014,16924.28
9/6/2014,16943.1
10/6/2014,16945.92
11/6/2014,16843.88
12/6/2014,16734.19
13/6/2014,16775.74
16/6/2014,16781.01
17/6/2014,16808.49
18/6/2014,16906.62
19/6/2014,16921.46
20/6/2014,16947.08
23/6/2014,16937.26
24/6/2014,16818.13
25/6/2014,16867.51
26/6/2014,16846.13
27/6/2014,16851.84
30/6/2014,16826.6
1/7/2014,16956.07
2/7/2014,16976.24
3/7/2014,17068.26
7/7/2014,17024.21
8/7/2014,16906.62
9/7/2014,16985.61
10/7/2014,16915.07
11/7/2014,16943.81
14/7/2014,17055.42
15/7/2014,17060.68
16/7/2014,17138.2
17/7/2014,16976.81
18/7/2014,17100.18
21/7/2014,17051.73
22/7/2014,17113.54
23/7/2014,17086.63
24/7/2014,17083.8
25/7/2014,16960.57
28/7/2014,16982.59
29/7/2014,16912.11
30/7/2014,16880.36
31/7/2014,16563.3
1/8/2014,16493.37
4/8/2014,16569.28
5/8/2014,16429.47
6/8/2014,16443.34
7/8/2014,16368.27
8/8/2014,16553.93
11/8/2014,16569.98
12/8/2014,16560.54
13/8/2014,16651.8
14/8/2014,16713.58
15/8/2014,16662.91
18/8/2014,16838.74
19/8/2014,16919.59
20/8/2014,16979.13
21/8/2014,17039.49
22/8/2014,17001.22
25/8/2014,17076.87
26/8/2014,17106.7
27/8/2014,17122.01
28/8/2014,17079.57
29/8/2014,17098.45
2/9/2014,17067.56
3/9/2014,17078.28
4/9/2014,17069.58
5/9/2014,17137.36
8/9/2014,17111.42
9/9/2014,17013.87
10/9/2014,17068.71
11/9/2014,17049
12/9/2014,16987.51
15/9/2014,17031.14
16/9/2014,17131.97
17/9/2014,17156.85
18/9/2014,17265.99
19/9/2014,17279.74
22/9/2014,17172.68
23/9/2014,17055.87
24/9/2014,17210.06
25/9/2014,16945.8
26/9/2014,17113.15
29/9/2014,17071.22
30/9/2014,17042.9
1/10/2014,16804.71
2/10/2014,16801.05
3/10/2014,17009.69
6/10/2014,16991.91
7/10/2014,16719.39
8/10/2014,16994.22
9/10/2014,16659.25
10/10/2014,16544.1
13/10/2014,16321.07
14/10/2014,16315.19
15/10/2014,16141.74
16/10/2014,16117.24
17/10/2014,16380.41
20/10/2014,16399.67
21/10/2014,16614.81
22/10/2014,16461.32
23/10/2014,16677.9
24/10/2014,16805.41
27/10/2014,16817.94
28/10/2014,17005.75
29/10/2014,16974.31
30/10/2014,17195.42
31/10/2014,17390.52
3/11/2014,17366.24
4/11/2014,17383.84
5/11/2014,17484.53
6/11/2014,17554.47
7/11/2014,17573.93
10/11/2014,17613.74
11/11/2014,17614.9
12/11/2014,17612.2
13/11/2014,17652.79
14/11/2014,17634.74
17/11/2014,17647.75
18/11/2014,17687.82
19/11/2014,17685.73
20/11/2014,17719
21/11/2014,17810.06
24/11/2014,17817.9
25/11/2014,17814.94
26/11/2014,17827.75
28/11/2014,17828.24
1/12/2014,17776.8
2/12/2014,17879.55
3/12/2014,17912.62
4/12/2014,17900.1
5/12/2014,17958.79
8/12/2014,17852.48
9/12/2014,17801.2
10/12/2014,17533.15
11/12/2014,17596.34
12/12/2014,17280.83
15/12/2014,17180.84
16/12/2014,17068.87
17/12/2014,17356.87
18/12/2014,17778.15
19/12/2014,17804.8
22/12/2014,17959.44
23/12/2014,18024.17
24/12/2014,18030.21
26/12/2014,18053.71
29/12/2014,18038.23
30/12/2014,17983.07
31/12/2014,17823.07
2/1/2015,17832.99
5/1/2015,17501.65
6/1/2015,17371.64
7/1/2015,17584.52
8/1/2015,17907.87
9/1/2015,17737.37
12/1/2015,17640.84
13/1/2015,17613.68
14/1/2015,17427.09
15/1/2015,17320.71
16/1/2015,17511.57
20/1/2015,17515.23
21/1/2015,17554.28
22/1/2015,17813.98
23/1/2015,17672.6
26/1/2015,17678.7
27/1/2015,17387.21
28/1/2015,17191.37
29/1/2015,17416.85
30/1/2015,17164.95
2/2/2015,17361.04
3/2/2015,17666.4
4/2/2015,17673.02
5/2/2015,17884.88
6/2/2015,17824.29
9/2/2015,17729.21
10/2/2015,17868.76
11/2/2015,17862.14
12/2/2015,17972.38
13/2/2015,18019.35
17/2/2015,18047.58
18/2/2015,18029.85
19/2/2015,17985.77
20/2/2015,18140.44
23/2/2015,18116.84
24/2/2015,18209.19
25/2/2015,18224.57
26/2/2015,18214.42
27/2/2015,18132.7
2/3/2015,18288.63
3/3/2015,18203.37
4/3/2015,18096.9
5/3/2015,18135.72
6/3/2015,17856.78
9/3/2015,17995.72
10/3/2015,17662.94
11/3/2015,17635.39
12/3/2015,17895.22
13/3/2015,17749.31
16/3/2015,17977.42
17/3/2015,17849.08
18/3/2015,18076.19
19/3/2015,17959.03
20/3/2015,18127.65
23/3/2015,18116.04
24/3/2015,18011.14
25/3/2015,17718.54
26/3/2015,17678.23
27/3/2015,17712.66
30/3/2015,17976.31
31/3/2015,17776.12
1/4/2015,17698.18
2/4/2015,17763.24
6/4/2015,17880.85
7/4/2015,17875.42
8/4/2015,17902.51
9/4/2015,17958.73
10/4/2015,18057.65
13/4/2015,17977.04
14/4/2015,18036.7
15/4/2015,18112.61
16/4/2015,18105.77
17/4/2015,17826.3
20/4/2015,18034.93
21/4/2015,17949.59
22/4/2015,18038.27
23/4/2015,18058.69
24/4/2015,18080.14
27/4/2015,18037.97
28/4/2015,18110.14
29/4/2015,18035.53
30/4/2015,17840.52
1/5/2015,18024.06
4/5/2015,18070.4
5/5/2015,17928.2
6/5/2015,17841.98
7/5/2015,17924.06
8/5/2015,18191.11
11/5/2015,18105.17
12/5/2015,18068.23
13/5/2015,18060.49
14/5/2015,18252.24
15/5/2015,18272.56
18/5/2015,18298.88
19/5/2015,18312.39
20/5/2015,18285.4
21/5/2015,18285.74
22/5/2015,18232.02
26/5/2015,18041.54
27/5/2015,18162.99
28/5/2015,18126.12
29/5/2015,18010.68
1/6/2015,18040.37
2/6/2015,18011.94
3/6/2015,18076.27
4/6/2015,17905.58
5/6/2015,17849.46
8/6/2015,17766.55
9/6/2015,17764.04
10/6/2015,18000.4
11/6/2015,18039.37
12/6/2015,17898.84
15/6/2015,17791.17
16/6/2015,17904.48
17/6/2015,17935.74
18/6/2015,18115.84
19/6/2015,18015.95
22/6/2015,18119.78
23/6/2015,18144.07
24/6/2015,17966.07
25/6/2015,17890.36
26/6/2015,17946.68
29/6/2015,17596.35
30/6/2015,17619.51
1/7/2015,17757.91
2/7/2015,17730.11
6/7/2015,17683.58
7/7/2015,17776.91
8/7/2015,17515.42
9/7/2015,17548.62
10/7/2015,17760.41
13/7/2015,17977.68
14/7/2015,18053.58
15/7/2015,18050.17
16/7/2015,18120.25
17/7/2015,18086.45
20/7/2015,18100.41
21/7/2015,17919.29
22/7/2015,17851.04
23/7/2015,17731.92
24/7/2015,17568.53
27/7/2015,17440.59
28/7/2015,17630.27
29/7/2015,17751.39
30/7/2015,17745.98
31/7/2015,17689.86
3/8/2015,17598.2
4/8/2015,17550.69
5/8/2015,17540.47
6/8/2015,17419.75
7/8/2015,17373.38
10/8/2015,17615.17
11/8/2015,17402.84
12/8/2015,17402.51
13/8/2015,17408.25
14/8/2015,17477.4
17/8/2015,17545.18
18/8/2015,17511.34
19/8/2015,17348.73
20/8/2015,16990.69
21/8/2015,16459.75
24/8/2015,15871.35
25/8/2015,15666.44
26/8/2015,16285.51
27/8/2015,16654.77
28/8/2015,16643.01
31/8/2015,16528.03
1/9/2015,16058.35
2/9/2015,16351.38
3/9/2015,16374.76
4/9/2015,16102.38
8/9/2015,16492.68
9/9/2015,16253.57
10/9/2015,16330.4
11/9/2015,16433.09
14/9/2015,16370.96
15/9/2015,16599.85
16/9/2015,16739.95
17/9/2015,16674.74
18/9/2015,16384.58
21/9/2015,16510.19
22/9/2015,16330.47
23/9/2015,16279.89
24/9/2015,16201.32
25/9/2015,16314.67
28/9/2015,16001.89
29/9/2015,16049.13
30/9/2015,16284.7
1/10/2015,16272.01
2/10/2015,16472.37
5/10/2015,16776.43
6/10/2015,16790.19
7/10/2015,16912.29
8/10/2015,17050.75
9/10/2015,17084.49
12/10/2015,17131.86
13/10/2015,17081.89
14/10/2015,16924.75
15/10/2015,17141.75
16/10/2015,17215.97
19/10/2015,17230.54
20/10/2015,17217.11
21/10/2015,17168.61
22/10/2015,17489.16
23/10/2015,17646.7
26/10/2015,17623.05
27/10/2015,17581.43
28/10/2015,17779.52
29/10/2015,17755.8
30/10/2015,17663.54
2/11/2015,17828.76
3/11/2015,17918.15
4/11/2015,17867.58
5/11/2015,17863.43
6/11/2015,17910.33
9/11/2015,17730.48
10/11/2015,17758.21
11/11/2015,17702.22
12/11/2015,17448.07
13/11/2015,17245.24
16/11/2015,17483.01
17/11/2015,17489.5
18/11/2015,17737.16
19/11/2015,17732.75
20/11/2015,17823.81
23/11/2015,17792.68
24/11/2015,17812.19
25/11/2015,17813.39
27/11/2015,17813.39
30/11/2015,17719.92
1/12/2015,17888.35
2/12/2015,17729.68
3/12/2015,17477.67
4/12/2015,17847.63
7/12/2015,17730.51
8/12/2015,17568
9/12/2015,17492.3
10/12/2015,17574.75
11/12/2015,17265.21
14/12/2015,17368.5
15/12/2015,17524.91
16/12/2015,17749.09
17/12/2015,17495.84
18/12/2015,17128.55
21/12/2015,17251.62
22/12/2015,17417.27
23/12/2015,17602.61
24/12/2015,17552.17
28/12/2015,17528.27
29/12/2015,17720.98
30/12/2015,17603.87
31/12/2015,17425.03
4/1/2016,17148.94
5/1/2016,17158.66
6/1/2016,16906.51
7/1/2016,16514.1
8/1/2016,16346.45
11/1/2016,16398.57
12/1/2016,16516.22
13/1/2016,16151.41
14/1/2016,16379.05
15/1/2016,15988.08
19/1/2016,16016.02
20/1/2016,15766.74
21/1/2016,15882.68
22/1/2016,16093.51
25/1/2016,15885.22
26/1/2016,16167.23
27/1/2016,15944.46
28/1/2016,16069.64
